pl_name,hostname,sy_snum,pl_rade,pl_bmassj,st_spectype,sy_dist
"Kepler-1700 b","Kepler-1700",1,2.90129941,,,717.59700000
"Kepler-1539 b","Kepler-1539",1,2.70000000,,,748.32600000
"Kepler-1540 b","Kepler-1540",2,2.49000000,,,244.96000000
"KOI-1783.02","KOI-1783",1,5.44000000,0.04719504,,865.73000000
"Kepler-196 b","Kepler-196",1,1.90000000,,,451.31200000
"Kepler-243 b","Kepler-243",1,2.45000000,,,693.86000000
"Kepler-1409 b","Kepler-1409",1,1.04000000,,,694.89000000
"Kepler-1899 b","Kepler-1899",1,1.55098292,,,711.50900000
"KOI-351 e","KOI-351",1,2.66000000,,,848.25400000
"Kepler-1904 b","Kepler-1904",1,1.39049940,,,270.85400000
"Kepler-1425 b","Kepler-1425",1,0.94000000,,,863.87300000
"Kepler-296 e","Kepler-296",2,1.53000000,,,
"Kepler-1649 b","Kepler-1649",1,1.01700000,,,92.19130000
"Kepler-601 b","Kepler-601",1,1.90000000,,,414.82500000
"KOI-351 c","KOI-351",1,1.19000000,,,848.25400000
"KOI-351 b","KOI-351",1,1.31000000,,,848.25400000
"KOI-1599.02","KOI-1599",1,1.90000000,0.02831702,,1131.64000000
"Kepler-1350 c","Kepler-1350",1,1.73000000,,,340.69100000
"Kepler-529 d","Kepler-529",1,2.79502603,,,799.00800000
"Kepler-607 b","Kepler-607",1,0.87000000,,,519.12200000
"KOI-351 f","KOI-351",1,2.88000000,,,848.25400000
"Kepler-354 c","Kepler-354",1,1.31000000,,,554.06400000
"Kepler-389 c","Kepler-389",1,1.46000000,,,816.55900000
"Kepler-1454 b","Kepler-1454",1,1.88000000,,,780.56600000
"Kepler-1697 b","Kepler-1697",1,1.25954761,,,247.77100000
"Kepler-1926 b","Kepler-1926",1,2.31495961,,,667.40500000
"Kepler-460 c","KIC 5437945",1,5.52000000,,,1274.01000000
"Kepler-707 b","Kepler-707",1,1.33000000,,,591.77600000
"Kepler-1624 b","Kepler-1624",1,6.59000000,,"M V",258.97900000
"Kepler-207 d","Kepler-207",1,3.31000000,,,875.51900000
"Kepler-602 b","Kepler-602",1,2.09000000,,,1159.31000000
"Kepler-640 b","Kepler-640",1,2.56000000,,,557.78700000
"Kepler-708 b","Kepler-708",1,2.93000000,,,1394.22000000
"Kepler-603 b","Kepler-603",1,2.65000000,,,1539.63000000
"Kepler-583 b","Kepler-583",1,2.28000000,,,867.27100000
"Kepler-244 b","Kepler-244",1,2.76000000,,,1036.49000000
"Kepler-709 b","Kepler-709",1,2.92000000,,,664.84300000
"Kepler-1625 b","Kepler-1625",1,6.06000000,,,2310.11000000
"Kepler-584 b","Kepler-584",1,4.21000000,,,1848.84000000
"Kepler-245 b","Kepler-245",1,2.57000000,,,861.52700000
"Kepler-28 b","Kepler-28",1,1.95900000,0.00512855,,438.35900000
"Kepler-641 b","Kepler-641",1,1.85000000,,,969.91800000
"Kepler-208 b","Kepler-208",1,1.63000000,,,775.32800000
"Kepler-1626 b","Kepler-1626",1,2.02000000,,,1368.83000000
"Kepler-558 b","Kepler-558",1,2.37000000,,,661.87600000
"Kepler-495 b","Kepler-495",1,5.23000000,,,658.92400000
"Kepler-46 b","Kepler-46",1,9.05700000,6.00000000,,777.06000000
"Kepler-209 b","Kepler-209",1,2.26000000,,,576.94600000
"Kepler-710 b","Kepler-710",1,1.88000000,,,1448.34000000
"Kepler-604 b","Kepler-604",1,2.59000000,,,1026.49000000
"Kepler-1627 b","Kepler-1627",1,3.69000000,,,317.43700000
"Kepler-642 b","Kepler-642",1,2.90000000,,,781.58200000
"Kepler-246 b","Kepler-246",1,2.34000000,,,626.07800000
"Kepler-1729 b","Kepler-1729",1,3.89404186,,,576.18100000
"Kepler-144 b","Kepler-144",1,1.33000000,,,384.91700000
"Kepler-160 c","Kepler-160",1,3.76000000,,,937.01300000
"Kepler-643 b","Kepler-643",1,10.16000000,,,1063.58000000
"Kepler-81 b","Kepler-81",1,2.42000000,,,348.29100000
"Kepler-711 b","Kepler-711",1,3.41000000,,,624.57500000
"Kepler-1718 b","Kepler-1718",1,2.56852070,,,375.52200000
"Kepler-82 b","Kepler-82",1,4.07000000,0.03822798,,904.32600000
"Kepler-434 b","Kepler-434",1,12.67000000,2.86000000,,1222.54000000
"Kepler-712 b","Kepler-712",1,3.41000000,,,872.49300000
"Kepler-1628 b","Kepler-1628",1,6.43000000,,,
"Kepler-247 c","Kepler-247",1,4.09000000,,,663.71100000
"Kepler-1630 b","Kepler-1630",1,2.19000000,,,331.21300000
"Kepler-161 b","Kepler-161",1,2.12000000,,,434.63200000
"Kepler-184 b","Kepler-184",1,2.36000000,,,610.32600000
"Kepler-1631 b","Kepler-1631",1,1.35000000,,,1305.99000000
"Kepler-1632 b","Kepler-1632",1,2.47000000,,,716.76000000
"Kepler-210 c","Kepler-210",1,3.62000000,,,232.75000000
"Kepler-54 b","Kepler-54",1,2.10000000,,,271.70100000
"Kepler-472 b","Kepler-472",1,3.22000000,,,306.60200000
"Kepler-713 b","Kepler-713",1,2.48000000,,,1089.87000000
"Kepler-211 c","Kepler-211",1,1.29000000,,,309.35300000
"Kepler-212 c","Kepler-212",1,2.74000000,,,687.19400000
"Kepler-435 b","Kepler-435",1,22.31000000,0.84000000,,1418.77000000
"Kepler-714 b","Kepler-714",1,9.67000000,,,2083.37000000
"Kepler-1633 b","Kepler-1633",1,1.58000000,,,1114.91000000
"Kepler-605 b","Kepler-605",1,1.44000000,,,556.58000000
"Kepler-1634 b","Kepler-1634",1,3.19000000,,,617.33900000
"Kepler-120 b","Kepler-120",1,2.15000000,,,388.63000000
"Kepler-1635 b","Kepler-1635",1,3.64000000,,,1069.45000000
"Kepler-715 b","Kepler-715",1,3.75000000,,,1327.44000000
"Kepler-716 b","Kepler-716",1,2.90000000,,,635.00900000
"Kepler-717 b","Kepler-717",1,2.42000000,,,2805.48000000
"Kepler-644 b","Kepler-644",1,3.15000000,,,1318.05000000
"Kepler-121 b","Kepler-121",1,2.34000000,,,510.52300000
"Kepler-1636 b","Kepler-1636",1,3.23000000,,,1947.54000000
"Kepler-248 c","Kepler-248",1,4.07000000,,,738.79200000
"Kepler-718 b","Kepler-718",1,16.56000000,,,1302.33000000
"Kepler-83 b","Kepler-83",2,2.83000000,,,400.40900000
"Kepler-249 c","Kepler-249",1,1.51000000,,,190.40100000
"Kepler-1730 b","Kepler-1730",1,4.48524519,,,1427.08000000
"Kepler-162 c","Kepler-162",1,3.03000000,,,855.64100000
"Kepler-185 c","Kepler-185",1,2.02000000,,,466.73500000
"Kepler-1637 b","Kepler-1637",1,0.89000000,,,567.18700000
"Kepler-585 b","Kepler-585",1,2.83000000,,,585.18700000
"Kepler-174 b","Kepler-174",1,1.96000000,,,384.75700000
"Kepler-1638 b","Kepler-1638",1,1.87000000,,,1525.52000000
"Kepler-175 b","Kepler-175",1,2.56000000,,,1312.34000000
"Kepler-1639 b","Kepler-1639",1,2.58000000,,,1031.31000000
"Kepler-176 c","Kepler-176",1,2.60000000,,,527.32100000
"Kepler-719 b","Kepler-719",1,8.52000000,,,2497.51000000
"Kepler-559 b","Kepler-559",1,3.61000000,,,776.70800000
"Kepler-186 c","Kepler-186",1,1.25000000,,"M1",177.59400000
"Kepler-55 d","Kepler-55",1,1.59000000,,,578.79600000
"Kepler-645 b","Kepler-645",1,2.10000000,,,1173.57000000
"Kepler-1989 b","Kepler-1989",1,4.62000000,,,1252.13000000
"Kepler-187 c","Kepler-187",1,2.67000000,,,1143.00000000
"Kepler-250 c","Kepler-250",1,2.28000000,,,760.58500000
"Kepler-122 c","Kepler-122",1,5.87000000,,,1027.45000000
"Kepler-251 c","Kepler-251",1,2.77000000,,,924.62500000
"Kepler-720 b","Kepler-720",1,8.41000000,,,1065.37000000
"Kepler-188 c","Kepler-188",1,3.19000000,,,968.54400000
"Kepler-547 b","Kepler-547",1,4.00000000,,,378.97200000
"Kepler-189 c","Kepler-189",1,2.38000000,,,591.53400000
"Kepler-646 b","Kepler-646",1,1.99000000,,,451.79400000
"Kepler-606 b","Kepler-606",1,3.31000000,,,1215.11000000
"Kepler-103 b","Kepler-103",1,3.48570000,0.03671793,"G2",494.83200000
"Kepler-721 b","Kepler-721",1,2.64000000,,,926.59800000
"Kepler-1981 b","Kepler-1981",1,9.23000000,,,659.39500000
"Kepler-647 c","Kepler-647",1,4.00135002,,,1087.87000000
"Kepler-722 b","Kepler-722",1,2.63000000,,,1239.50000000
"Kepler-145 c","Kepler-145",1,4.32000000,0.25000000,,566.85000000
"Kepler-252 c","Kepler-252",1,2.15000000,,,379.42400000
"Kepler-1640 b","Kepler-1640",1,4.82000000,,,1859.78000000
"Kepler-723 b","Kepler-723",1,12.19000000,,,1071.80000000
"Kepler-1641 b","Kepler-1641",1,3.11000000,,,860.37000000
"Kepler-1641 c","Kepler-1641",1,2.95000000,,,860.37000000
"Kepler-213 b","Kepler-213",1,1.62000000,,,634.93900000
"Kepler-607 c","Kepler-607",1,2.76001201,,,519.12200000
"Kepler-1642 b","Kepler-1642",1,3.20000000,,,413.87300000
"Kepler-1642 c","Kepler-1642",1,2.66000000,,,413.87300000
"Kepler-608 b","Kepler-608",1,3.64000000,,,946.68300000
"Kepler-190 b","Kepler-190",1,1.56000000,,,433.38700000
"Kepler-311 d","Kepler-311",1,2.05000000,,,778.65400000
"Kepler-1643 b","Kepler-1643",1,2.32000000,,,341.77400000
"Kepler-609 b","Kepler-609",1,3.35000000,,,1065.82000000
"Kepler-724 b","Kepler-724",1,3.29000000,,,853.11900000
"Kepler-725 b","Kepler-725",1,10.80000000,,,758.46900000
"Kepler-475 b","Kepler-475",1,2.49000000,,,280.06900000
"Kepler-540 b","Kepler-540",1,2.71000000,,,390.37400000
"Kepler-1644 b","Kepler-1644",1,1.88000000,,,629.27000000
"Kepler-1645 b","Kepler-1645",1,1.78000000,,,1202.47000000
"Kepler-1052 c","Kepler-1052",1,2.30000000,,,943.44400000
"Kepler-726 b","Kepler-726",1,3.26000000,,,762.08100000
"Kepler-253 c","Kepler-253",1,2.65000000,,,838.59500000
"Kepler-214 c","Kepler-214",1,2.13000000,,,1208.44000000
"Kepler-1143 c","Kepler-1143",1,3.60000000,,,555.18900000
"Kepler-1834 c","Kepler-1834",1,1.22000000,,,500.39500000
"Kepler-401 d","Kepler-401",1,2.27000000,,,965.56000000
"Kepler-1388 d","Kepler-1388",1,2.86000000,,,453.79500000
"Kepler-1388 e","Kepler-1388",1,2.46000000,,,453.79500000
"Kepler-648 b","Kepler-648",1,3.22000000,,,636.03000000
"Kepler-1482 b","Kepler-1482",1,1.01000000,,,567.55600000
"Kepler-1491 c","Kepler-1491",1,2.44000000,,,2065.59000000
"Kepler-649 b","Kepler-649",1,2.26000000,,,513.74800000
"KOI-3503 c","KOI-3503",1,1.21000000,0.03259621,,887.06400000
"Kepler-1534 b","Kepler-1534",1,1.89000000,,,
"Kepler-176 e","Kepler-176",1,1.45000000,,,527.32100000
"Kepler-177 c","Kepler-177",1,8.73000000,0.04625114,,1435.44000000
"Kepler-1542 d","Kepler-1542",1,0.87000000,,,399.11400000
"Kepler-1542 e","Kepler-1542",1,0.76000000,,,399.11400000
"Kepler-610 b","Kepler-610",1,4.19000000,,,845.82400000
"Kepler-1600 b","Kepler-1600",1,3.13000000,,,1030.81000000
"Kepler-109 b","Kepler-109",1,2.49000000,0.01541712,,474.86100000
"Kepler-727 b","Kepler-727",1,2.53000000,,,831.84200000
"Kepler-1518 b","Kepler-1518",1,3.05000000,,,903.51000000
"Kepler-1518 c","Kepler-1518",1,2.90000000,,,903.51000000
"Kepler-560 b","Kepler-560",2,1.72000000,,,109.30800000
"Kepler-1185 b","Kepler-1185",1,1.33000000,,,459.27300000
"Kepler-347 d","Kepler-347",1,3.04000000,,,1298.88000000
"Kepler-1972 c","Kepler-1972",1,0.86800000,0.00663880,,287.33900000
"Kepler-650 b","Kepler-650",1,2.96000000,,,884.37800000
"Kepler-728 b","Kepler-728",1,3.34000000,,,1765.23000000
"Kepler-561 b","Kepler-561",1,6.96000000,,,621.37800000
"Kepler-1721 b","Kepler-1721",1,3.11856756,,,641.37400000
"Kepler-215 d","Kepler-215",1,2.39000000,,,485.99700000
"Kepler-62 d","Kepler-62",1,1.95000000,0.04400000,"K2 V",300.87400000
"Kepler-191 d","Kepler-191",1,2.28000000,,,594.46400000
"Kepler-611 b","Kepler-611",1,1.65000000,,,1395.56000000
"Kepler-729 b","Kepler-729",1,3.58000000,,,1921.15000000
"Kepler-425 b","Kepler-425",1,10.96200000,0.25000000,"K1 V",646.64700000
"Kepler-548 b","Kepler-548",1,11.99000000,,,751.77600000
"Kepler-730 b","Kepler-730",1,12.32990000,,,1935.04000000
"Kepler-192 b","Kepler-192",1,2.74000000,,,651.67400000
"Kepler-586 b","Kepler-586",1,2.79000000,,,693.76600000
"Kepler-731 b","Kepler-731",1,13.88000000,,,1257.16000000
"Kepler-49 b","Kepler-49",1,2.57900000,0.03073986,,311.22200000
"Kepler-1726 b","Kepler-1726",1,2.50861954,,,390.55200000
"Kepler-612 b","Kepler-612",1,2.84000000,,,1445.53000000
"Kepler-254 b","Kepler-254",1,3.87000000,,,1389.48000000
"Kepler-31 b","Kepler-31",1,5.50000000,,,1664.64000000
"Kepler-732 b","Kepler-732",1,2.18000000,,,174.82600000
"Kepler-733 b","Kepler-733",1,2.82000000,,,916.70600000
"Kepler-255 c","Kepler-255",1,2.99000000,,,1052.53000000
"Kepler-96 b","Kepler-96",1,2.67000000,0.02700000,,122.88100000
"Kepler-33 d","Kepler-33",1,5.35000000,,,1209.16000000
"Kepler-256 c","Kepler-256",1,2.15000000,,,1026.43000000
"Kepler-39 b","Kepler-39",1,13.90000000,20.10000000,"F7 V",1057.41000000
"Kepler-734 b","Kepler-734",1,3.56000000,,,1157.21000000
"Kepler-257 c","Kepler-257",1,5.41000000,,,780.25600000
"Kepler-735 b","Kepler-735",1,2.95000000,,,695.05900000
"Kepler-736 b","Kepler-736",1,2.93000000,,,1005.43000000
"Kepler-216 c","Kepler-216",1,3.04000000,,,1187.47000000
"Kepler-613 b","Kepler-613",1,2.29000000,,,861.49400000
"KOI-142 b","KOI-142",1,3.43800000,0.03000000,,376.86300000
"Kepler-651 b","Kepler-651",1,2.37000000,,,509.40800000
"Kepler-562 b","Kepler-562",1,5.21000000,,,992.76900000
"Kepler-563 b","Kepler-563",1,3.09000000,,,565.20700000
"Kepler-217 b","Kepler-217",1,2.23000000,,,1104.64000000
"Kepler-218 c","Kepler-218",1,3.14000000,,,656.38000000
"Kepler-1666 b","Kepler-1666",1,2.88273782,,,1379.37000000
"Kepler-614 b","Kepler-614",1,2.39000000,,,527.99500000
"Kepler-615 b","Kepler-615",1,1.74000000,,,
"Kepler-506 b","Kepler-506",1,2.73000000,,,228.43900000
"Kepler-652 b","Kepler-652",1,2.49000000,,,394.55000000
"Kepler-737 b","Kepler-737",1,1.96000000,,,205.11800000
"Kepler-738 b","Kepler-738",1,2.50000000,,,1113.65000000
"HAT-P-7 b","HAT-P-7",3,16.92559000,1.84000000,,341.07900000
"Kepler-739 b","Kepler-739",1,3.32000000,,,1370.65000000
"Kepler-258 b","Kepler-258",1,4.06000000,,,575.98800000
"Kepler-193 b","Kepler-193",1,2.39000000,,,1009.10000000
"Kepler-32 b","Kepler-32",1,2.20000000,4.10000000,,323.84700000
"Kepler-1646 b","Kepler-1646",1,1.23000000,,,127.59100000
"Kepler-740 b","Kepler-740",1,4.57000000,,,1442.02000000
"Kepler-259 b","Kepler-259",1,2.80000000,,,1002.14000000
"Kepler-741 b","Kepler-741",1,2.97000000,,,1661.87000000
"Kepler-564 b","Kepler-564",1,4.63000000,,,863.03700000
"Kepler-653 b","Kepler-653",1,1.95000000,,,595.63400000
"Kepler-742 b","Kepler-742",1,3.24000000,,,489.25300000
"Kepler-219 b","Kepler-219",1,2.95000000,,,787.07000000
"Kepler-178 b","Kepler-178",1,2.90000000,,,716.02500000
"Kepler-148 d","Kepler-148",1,8.68000000,,,791.16300000
"Kepler-220 c","Kepler-220",1,1.57000000,,,171.10900000
"Kepler-1723 b","Kepler-1723",1,2.88046569,,,811.27800000
"Kepler-452 b","Kepler-452",1,1.63000000,,"G2",551.72700000
"Kepler-433 b","Kepler-433",1,16.25000000,2.82000000,,1878.31000000
"Kepler-616 b","Kepler-616",1,2.43000000,,,945.77500000
"Kepler-221 c","Kepler-221",1,2.93000000,,,385.23100000
"Kepler-654 b","Kepler-654",1,2.07000000,,,974.12400000
"Kepler-655 b","Kepler-655",1,2.71000000,,,752.56200000
"Kepler-222 b","Kepler-222",1,3.16000000,,,758.85400000
"Kepler-163 c","Kepler-163",1,2.26000000,,,689.81400000
"Kepler-48 b","Kepler-48",1,1.88000000,0.01239656,,306.73800000
"Kepler-565 b","Kepler-565",1,3.64000000,,,
"Kepler-1720 b","Kepler-1720",1,3.21585295,,,629.44500000
"Kepler-549 d","Kepler-549",1,4.20000000,,,635.14500000
"Kepler-223 d","Kepler-223",1,5.24000000,0.02517069,,1859.71000000
"Kepler-7 b","Kepler-7",1,18.18099800,0.44100000,,922.56200000
"Kepler-656 b","Kepler-656",1,3.12000000,,,890.35200000
"Kepler-587 b","Kepler-587",1,2.23000000,,,787.89400000
"Kepler-224 c","Kepler-224",1,3.12000000,,,782.08800000
"Kepler-657 b","Kepler-657",1,3.52000000,,,1691.88000000
"Kepler-225 c","Kepler-225",1,1.84000000,,,561.10100000
"Kepler-623 b","Kepler-623",1,3.01000000,,,737.70200000
"KOI-12 b","KOI-12",1,13.78707000,1.10000000,,399.39800000
"Kepler-29 b","Kepler-29",1,2.55000000,0.01573168,,832.53200000
"Kepler-658 b","Kepler-658",1,1.63000000,,,388.38400000
"Kepler-617 b","Kepler-617",1,1.32000000,,,173.35400000
"Kepler-659 b","Kepler-659",1,2.50000000,,,722.64000000
"KOI-7368 b","KOI-7368",1,2.22000000,,,264.99500000
"Kepler-40 b","Kepler-40",1,13.11000000,2.20000000,"F5 IV",2305.01000000
"Kepler-1999 b","Kepler-1999",1,3.29000000,,,701.25500000
"Kepler-588 b","Kepler-588",1,2.63000000,,,1209.40000000
"Kepler-164 c","Kepler-164",1,2.73000000,,,890.75800000
"Kepler-589 b","Kepler-589",1,2.27000000,,,612.80300000
"Kepler-660 b","Kepler-660",1,2.57000000,,,568.43100000
"Kepler-179 c","Kepler-179",1,2.00000000,,,605.68000000
"Kepler-165 b","Kepler-165",1,2.32000000,,,560.88500000
"Kepler-661 b","Kepler-661",1,3.07000000,,,534.78800000
"Kepler-496 b","Kepler-496",1,2.32000000,,,605.27400000
"Kepler-566 b","Kepler-566",1,2.15000000,,,564.27700000
"Kepler-194 c","Kepler-194",1,2.59000000,,,1097.97000000
"Kepler-226 c","Kepler-226",1,2.27000000,,,980.13800000
"Kepler-550 b","Kepler-550",1,4.42000000,,,531.94400000
"Kepler-195 b","Kepler-195",1,2.03000000,,,652.05100000
"Kepler-1629 b","Kepler-1629",1,0.77000000,,,336.09000000
"Kepler-662 b","Kepler-662",1,2.18000000,,,815.63700000
"Kepler-1724 b","Kepler-1724",1,2.83677238,,,1060.77000000
"Kepler-663 b","Kepler-663",1,2.60000000,,,1063.09000000
"Kepler-551 b","Kepler-551",1,2.73000000,,,311.17500000
"Kepler-487 b","Kepler-487",1,11.42000000,,,872.34300000
"Kepler-618 b","Kepler-618",1,2.60000000,,,1221.96000000
"Kepler-227 b","Kepler-227",1,3.11000000,,,1083.06000000
"Kepler-153 b","Kepler-153",1,2.92000000,,,459.36800000
"K2-44 b","K2-44",1,2.43300000,,,476.70300000
"K2-46 b","K2-46",1,2.05000000,,,449.23700000
"K2-8 c","K2-8",1,2.41000000,,"K3 V",403.51300000
"K2-27 b","K2-27",3,4.74000000,0.09501983,,249.64500000
"K2-35 c","K2-35",1,1.93000000,,,252.59600000
"Kepler-664 b","Kepler-664",1,2.66000000,,,1210.12000000
"Kepler-552 b","Kepler-552",1,3.95000000,,,843.68900000
"K2-42 b","K2-42",1,2.15000000,,,396.91300000
"K2-43 b","K2-43",1,4.51000000,,,182.53600000
"Kepler-228 d","Kepler-228",1,4.04000000,,,1644.61000000
"K2-45 b","K2-45",1,6.71000000,,,495.31700000
"K2-164 b","K2-164",1,3.24925008,,,375.67000000
"K2-19 d","K2-19",1,1.04400000,0.01950738,"G9",289.82700000
"Kepler-590 b","Kepler-590",1,4.02000000,,,1421.81000000
"K2-35 b","K2-35",1,1.32000000,,,252.59600000
"Kepler-229 c","Kepler-229",1,4.92000000,,,826.26500000
"K2-47 b","K2-47",1,1.89000000,,,349.88100000
"K2-48 b","K2-48",1,2.24000000,,,313.76400000
"K2-49 b","K2-49",1,1.93000000,,,457.12500000
"K2-36 c","K2-36",1,3.20000000,0.02485618,,109.74900000
"K2-36 b","K2-36",1,1.43000000,0.01352931,,109.74900000
"Kepler-74 b","Kepler-74",1,10.76000000,0.63000000,"F8 V",1177.55000000
"Kepler-567 b","Kepler-567",1,2.25000000,,,558.81000000
"K2-50 b","K2-50",1,1.59000000,,,257.44300000
"WASP-85 A b","WASP-85 A",2,13.89916000,1.26500000,"G5 V",141.88700000
"Kepler-553 b","Kepler-553",1,4.74139884,0.36500000,,728.52500000
"K2-24 c","K2-24",1,7.93000000,0.05160017,,170.56200000
"K2-24 b","K2-24",1,5.63800000,0.06481485,,170.56200000
"K2-52 b","K2-52",1,18.00000000,,,1038.41000000
"Kepler-591 b","Kepler-591",1,3.39000000,,,785.13700000
"K2-37 c","K2-37",1,2.41000000,,,179.94300000
"K2-37 d","K2-37",1,2.31000000,0.03932940,,179.94300000
"K2-37 b","K2-37",1,1.39000000,,,179.94300000
"K2-31 b","K2-31",2,11.88154000,1.77400000,"G7 V",110.52700000
"K2-365 b","K2-365",1,2.90600000,,,187.22200000
"Kepler-619 b","Kepler-619",1,3.16000000,,,900.67800000
"K2-53 b","K2-53",1,2.60000000,,,138.01800000
"K2-32 b","K2-32",2,5.29900000,0.04719528,,157.68200000
"K2-32 d","K2-32",2,3.48400000,0.02108056,,157.68200000
"K2-32 c","K2-32",2,3.13400000,0.02548545,,157.68200000
"K2-366 b","K2-366",1,2.35900000,,,185.94700000
"Kepler-665 b","Kepler-665",1,2.60000000,,,612.83800000
"K2-33 b","K2-33",1,5.04000000,3.70000000,"M3.3",139.26800000
"K2-289 b","K2-289",1,9.10000000,,,274.30000000
"K2-167 b","K2-167",1,2.36509493,,,80.89940000
"K2-55 b","K2-55",1,4.43000000,0.13843948,,159.52200000
"Kepler-568 b","Kepler-568",1,2.26000000,,,130.64500000
"K2-168 b","K2-168",1,1.86000000,,,243.93500000
"K2-169 b","K2-169",1,1.27328671,,,235.86700000
"K2-170 c","K2-170",1,1.80176470,,,392.87200000
"K2-170 b","K2-170",1,1.41817537,,,392.87200000
"K2-265 b","K2-265",2,1.70824866,0.02310000,,138.67100000
"Kepler-569 b","Kepler-569",1,3.16000000,,,638.30100000
"EPIC 206024342 d","EPIC 206024342",1,2.60000000,,,369.88800000
"EPIC 206024342 c","EPIC 206024342",1,1.40000000,,,369.88800000
"K2-57 b","K2-57",1,2.30905002,,,264.21300000
"K2-58 b","K2-58",1,2.68000000,,,181.74600000
"K2-58 c","K2-58",1,1.62000000,,,181.74600000
"K2-58 d","K2-58",1,1.71000000,,,181.74600000
"K2-59 b","K2-59",1,2.41000000,,,311.31300000
"K2-59 c","K2-59",1,2.30000000,,,311.31300000
"Kepler-230 b","Kepler-230",1,4.26000000,,,740.75400000
"K2-60 b","K2-60",1,7.65574700,0.42600000,"G4 V",491.87000000
"EPIC 206042996 c","EPIC 206042996",1,1.20000000,,,451.76900000
"K2-61 b","K2-61",1,1.92000000,,,405.73200000
"K2-171 b","K2-171",1,2.68657205,,,606.12800000
"K2-367 b","K2-367",1,2.41300000,,,176.96500000
"K2-172 c","K2-172",1,3.20569097,,,249.74200000
"Kepler-592 b","Kepler-592",1,2.39000000,,,1153.13000000
"K2-172 b","K2-172",1,1.66608079,,,249.74200000
"K2-62 b","K2-62",1,2.02000000,,,112.46700000
"K2-62 c","K2-62",1,1.99000000,,,112.46700000
"K2-63 c","K2-63",1,3.90000000,,,517.53400000
"K2-63 b","K2-63",1,3.22000000,,,517.53400000
"K2-116 b","K2-116",1,0.69000000,,,49.38550000
"K2-64 b","K2-64",1,2.07000000,,,499.89100000
"K2-368 b","K2-368",1,1.33200000,,,206.60800000
"Kepler-593 b","Kepler-593",1,2.87000000,,,973.76000000
"K2-65 b","K2-65",1,1.58000000,,,
"K2-369 b","K2-369",1,1.31300000,,,185.55000000
"K2-66 b","K2-66",1,2.49000000,0.06701696,,513.87700000
"K2-68 b","K2-68",1,1.58000000,,,168.65200000
"K2-69 b","K2-69",1,2.32000000,,,180.69700000
"K2-70 b","K2-70",1,2.89000000,,,232.96400000
"HAT-P-11 b","HAT-P-11",1,,0.07400000,,37.76470000
"Kepler-118 c","Kepler-118",1,7.68000000,,,574.22800000
"Kepler-570 b","Kepler-570",1,2.45000000,,,568.14800000
"K2-71 b","K2-71",1,2.15000000,,,153.19200000
"K2-72 b","K2-72",1,1.08000000,,,66.43210000
"K2-73 b","K2-73",1,2.58000000,0.02894644,,269.18300000
"K2-39 b","K2-39",1,6.27704000,0.09000000,,307.47000000
"K2-74 b","K2-74",1,2.31000000,,,377.82200000
"EPIC 206317286 c","EPIC 206317286",1,2.09400000,,,314.35000000
"K2-28 b","K2-28",1,2.32000000,,"M4",62.99690000
"Kepler-1976 b","Kepler-1976",1,12.21000000,,,1314.51000000
"K2-75 b","K2-75",1,2.67000000,,,561.93000000
"K2-75 c","K2-75",1,2.77000000,,,561.93000000
"Kepler-666 b","Kepler-666",1,2.40000000,,,1508.71000000
"Kepler-166 b","Kepler-166",1,2.27000000,,,603.53000000
"K2-85 b","K2-85",1,1.40000000,0.01006833,,97.21790000
"K2-54 b","K2-54",1,2.61169250,,,174.95500000
"K2-72 c","K2-72",1,1.16000000,,,66.43210000
"K2-72 d","K2-72",1,1.01000000,,,66.43210000
"K2-72 e","K2-72",1,1.29000000,,,66.43210000
